"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"WhatsApp Phone Number","hs_whatsapp_phone_number","string","The phone number associated with the contact’s WhatsApp account.","core_info","true","","false","true","false","false","false","true","HubSpot","Properties v3 card (3)","0%","",""
"Owner assigned date","hubspot_owner_assigneddate","datetime","The most recent timestamp of when an owner was assigned to this record. This value is set automatically by HubSpot.","core_info","false","","true","true","false","false","false","true","HubSpot","Calculated property (1); Report (1); Dataset (3); Sales view (21); Dashboard (1); Properties v3 card (2)","46.86%","1/29/26 5:15 PM CST","Connected Inbox"
"Job Title (dropdown)","job_title____","enumeration","","core_info","true","Senior Pastor/Lead Pastor; Executive Leadership (Executive/Associate Pastor, C-Suite); Communications/Media Director; Content Creator/Host/Speaker; Operations/Admin Leadership; Other Ministry Staff; Other - Government","false","false","false","false","false","false","Nay Luchetti","Form (9); Rollup property (1); Inbounddb lists (2); Automation platform flow (11); Object requirement (1); Report (5); Dataset (4); Sales view (66); Controlling conditional field (2); Association table card (2); Properties list card (1); Properties v3 card (8); Mh score configuration (3)","77.81%","1/29/26 11:40 AM CST","Workflow"
"Job Title","jobtitle","string","A contact's job title","core_info","true","","false","true","false","false","false","true","HubSpot","Form (14); Inbounddb lists (2); Automation platform flow (2); Object requirement (1); Data sync mapping (1); Dataset (3); Sales view (55); Dependent conditional field (2); Properties v3 card (6)","77.14%","1/29/26 11:40 AM CST","Data Enrichment"
"LinkedIn Bio","linkedinbio","string","A contact's LinkedIn bio","core_info","true","","false","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (3)","1.7%","1/21/26 10:35 AM CST","Integration"
"Mobile Phone Number","mobilephone","string","A contact's mobile phone number","core_info","true","","false","true","false","false","false","true","HubSpot","Form (34); Rollup property (1); Inbounddb lists (3); Automation platform flow (7); Object requirement (1); Email (3); Report (4); Dataset (3); Sales view (61); Properties list card (1); Properties v3 card (3); Mh score configuration (1)","27.64%","1/28/26 1:48 PM CST","Meetings"
"Phone Number","phone","string","A contact's primary phone number","core_info","true","","false","true","false","false","false","true","HubSpot","Form (26); Inbounddb lists (2); Automation platform flow (5); Object requirement (1); Report (2); Data sync mapping (1); Dataset (1); Sales view (100); Properties v3 card (3); Mh score configuration (1)","68.89%","1/29/26 11:59 AM CST","HubSpot AI"
"State/Region","state","string","The contact's state of residence. This might be set via import, form, or integration.","core_info","true","","false","false","false","false","false","true","HubSpot","Form (2); Report (1); Integration (1); Data sync mapping (1); Dataset (3); Sales view (36); Properties v3 card (2)","48.57%","1/29/26 12:28 PM CST","Data Enrichment"
"Work email","work_email","string","A contact's work email. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","core_info","true","","false","false","false","false","false","true","HubSpot","Automation platform flow (1); Sales view (1); Properties v3 card (1)","0.11%","6/3/25 6:06 PM CDT","Record Merge"
"Postal Code","zip","string","The contact's zip code. This might be set via import, form, or integration.","core_info","true","","false","true","false","false","false","true","HubSpot","Form (1); Integration (1); Data sync mapping (1); Properties v3 card (2)","30.19%","1/29/26 2:37 PM CST","HubSpot AI"
"Recent Deal Amount","recent_deal_amount","number","The amount of the last closed won deal associated with a contact. This is set automatically by HubSpot based on information from the Deals object.","deals_and_revenue","false","","true","true","false","false","false","true","HubSpot","Report (3); Sales view (16); Properties v3 card (2)","0.69%","1/29/26 11:00 AM CST","HubSpot Calculation"
"Total Revenue","total_revenue","number","The sum from all closed won deal revenue associated with a contact. This is automatically set by HubSpot and can be used for segmentation and reporting.","deals_and_revenue","false","","true","true","false","false","false","true","HubSpot","Sales view (8); Properties v3 card (1)","0.69%","1/29/26 11:07 AM CST","HubSpot Calculation"
"Additional Guest","additional_guest","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Unknown user","Form (3)","0.03%","12/31/25 4:19 PM CST","Record Merge"
"Additional Guest Dietary Retrictions","additional_guest_dietary_retrictions","string","","discontinued","true","","false","false","false","false","false","false","Unknown user","Form (3)","0.02%","12/31/25 4:19 PM CST","Record Merge"
"Additional Guest Shirt Size","additional_guest_shirt_size","string","","discontinued","true","","false","false","false","false","false","false","Unknown user","Form (3)","0.03%","12/31/25 4:19 PM CST","Record Merge"
"Agency (out of use)","agency","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Form (4); Report (3)","0.18%","12/31/25 4:18 PM CST","Record Merge"
"Another reason why this SQL hasn’t become an opportunity?","another_reason_why_this_sql_hasn_t_become_an_opportunity","string","When the ''why this SQL hasn’t become an opportunity” property is “others,” explain the reason.","discontinued","true","","false","false","false","false","false","false","Nay Luchetti","Properties v3 card (1)","0%","",""
"Are you a Pastor?","are_you_a_pastor_","enumeration","Property used to qualify contact that we want to send to a meeting link or a recorded demonstration
","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Nay Luchetti","Form (1)","0.01%","1/31/25 10:26 AM CST","Forms"
"Arrival Time & Airline (if applicable)","arrival_time___airline__if_applicable_","string","Arrival Time & Airline (if applicable)","discontinued","true","","false","false","false","false","false","false","Jason Rosoff","Form (2)","0.01%","4/8/24 2:22 PM CDT","Forms"
"Best Phone","best_phone","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Form (4)","0.78%","1/28/26 11:42 PM CST","Meetings"
"C3 Attendee","c3_attendee","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1)","0.18%","5/30/25 3:09 PM CDT","Record Merge"
"Church or Organization Name","church_or_organization_name","string","","discontinued","true","","false","false","false","false","false","false","Matthew Potter","Form (15)","13.81%","12/31/25 4:20 PM CST","Record Merge"
"Comments on why this MQL hasn’t become a SQL","comments_on_why_this_mql_hasn_t_become_a_sql","string","Comments on why this MQL hasn’t become a SQL","discontinued","true","","false","false","false","false","false","false","Nay Luchetti","Properties v3 card (1)","0%","12/20/24 2:38 PM CST","CRM UI"
"Comments on why this SQL hasn’t become an opportunity","comments_on_why_this_sql_hasn_t_become_an_opportunity","string","Comments on why this SQL hasn’t become an opportunity","discontinued","true","","false","false","false","false","false","false","Nay Luchetti","Properties v3 card (1)","0%","",""
"daily_pray_count","daily_pray_count","string","","discontinued","true","","false","false","false","false","false","false","Matthew Potter","","1.65%","1/6/25 1:45 PM CST","Record Merge"
"Pastor Retreat Date","date_pastor_retreat","enumeration","","discontinued","true","April: Monday 10 - Friday 12; July: Tuesday 9 - Thursday 11 (July: Monday 8 - Friday 10); August: Monday 12 - Friday 14; October: Monday 28 - Friday 30","false","false","false","false","false","false","Unknown user","Form (5)","0.09%","12/31/25 4:19 PM CST","Record Merge"
"Denomination","denomination","string","Denomination if a religious org","discontinued","true","","false","false","false","false","false","false","Unknown user","Form (1); Sales view (16)","5.18%","12/31/25 4:20 PM CST","Record Merge"
"Dietary Restrictions","dietary_restrictions","string","Please share any dietary restrictions","discontinued","true","","false","false","false","false","false","false","Jason Rosoff","Form (1)","0.01%","10/19/24 8:02 PM CDT","Forms"
"Do you currently have a radio show?","do_you_currently_have_a_radio_show_","enumeration","","discontinued","true","Yes; No","false","false","false","false","false","false","Matthew Potter","Form (1)","0.97%","12/31/25 4:20 PM CST","Record Merge"
"Dunham Attendee","dunham_attendee","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","0%","2/6/23 4:18 PM CST","CRM UI"
"Exponential Attendee","exponential_attendee","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.01%","5/2/23 3:24 PM CDT","CRM UI"
"Giving Enabled","giving_enabled","number","Is giving enabled for Org?","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","","6.43%","12/31/25 4:20 PM CST","Record Merge"
"How did you hear about Pray.com for Organizations","how_did_you_hear_about_pray_com_for_organizations","enumeration","","discontinued","true","Google; Facebook; Podcast; Friend or Colleague; LinkedIn; Pray.com Email; Pray.com; Other; Event or Webinar","false","false","false","false","false","false","Matthew Potter","Form (2); Report (5)","1.02%","12/31/25 4:20 PM CST","Record Merge"
"How is this contact connected to the Ministry?","how_this_contact_is_connected_to_the_ministry","enumeration","Clarification of the contact’s connection to the Ministry.
This property it’s only used in Marketing Forms for better segmentation.","discontinued","true","It’s the leader himself; Works directly at the leader’s company; Works at an agency that supports the leader (I work on a agency that represents a Ministry or Leader); Works at the church that supports the leader; Works at a digital ministry that supports the leader; It's a Pastor or Preacher (I am a Pastor or Preacher) [HIDDEN]; It's part of a Ministry or Leader staff (I am part of a Ministry or Leader staff) [HIDDEN]; It's a Content Creator or Ministry Leader (I am a Content Creator or Ministry Leader) [HIDDEN]","false","false","false","false","false","false","Nay Luchetti","Sales view (1); Properties v3 card (1)","0.35%","12/31/25 4:20 PM CST","Record Merge"
"Contact priority","hs_predictivescoringtier","enumeration","A ranking system of contacts evenly assigned into four tiers. Contacts in tier one are more likely to become customers than contacts in tier four.","discontinued","false","Very High (tier_1); High (tier_2); Medium (tier_3); Low (tier_4); Closed Won (closed_won)","true","true","false","false","false","true","HubSpot","","100%","1/29/26 11:47 AM CST","HubSpot AI"
"I am interested in the following:","i_am_interested_in_the_following_","enumeration","","discontinued","true","Headshots and/or Couples Photos; Top Golf Night; Wednesday Lunch & Learn; The Pastor's Retreat Giveaway; Information on having our ministry on Pray.com","false","false","false","false","false","false","Kyle Kuehn","Form (1)","0.03%","12/31/25 4:19 PM CST","Record Merge"
"Last Session","last_session","date","The last time someone logged onto the app.","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","Sales view (2)","5.99%","12/31/25 4:20 PM CST","Record Merge"
"Last Time On App","last_time_on_app","date","The last time person opened app.","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","","6.37%","12/31/25 4:20 PM CST","Record Merge"
"List Lead Status","list_lead_status","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Report (7); Sales view (1)","0.52%","12/31/25 4:18 PM CST","Record Merge"
"Marketing Lead Status","marketing_lead_status","enumeration","","discontinued","true","MQL; SQL; Cold Lead","false","false","false","false","false","false","Unknown user","Inbounddb lists (2); Automation platform flow (7); Sales view (5)","24.97%","1/29/26 9:37 AM CST","Workflow"
"medium","medium","string","Medium lead came from","discontinued","true","","false","false","false","false","false","false","Unknown user","Sales view (5)","0%","",""
"Member Count","member_count","number","Num of members in community on app","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","Sales view (2)","3.59%","12/31/25 4:18 PM CST","Record Merge"
"Morning Drink Preference","morning_drink_preference","string","Let us know what type of drink you prefer to have in the morning","discontinued","true","","false","false","false","false","false","false","Jason Rosoff","Form (1)","0.01%","10/19/24 8:02 PM CDT","Forms"
"Notes","notes","string","Note Body","discontinued","false","","false","false","false","false","false","false","Russ Kirkpatrick","Sales view (1)","0.35%","10/29/25 11:01 PM CDT","Record Merge"
"NRB 2024 Attendee","nrb_2024_attendee","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (4)","0.15%","12/31/25 4:20 PM CST","Record Merge"
"NRB Attendee","nrb_attendee","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Inbounddb lists (2); Report (5)","0.32%","1/27/26 3:11 PM CST","CRM UI Bulk Action"
"Org Description","org_description","string","","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","","1.75%","12/22/25 7:05 AM CST","Record Merge"
"Org Phone","org_phone","string","","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","","3.47%","12/31/25 4:18 PM CST","Record Merge"
"Organization Size","organization_size","enumeration","","discontinued","true","1-10; 11-20; 21-100; 101-1,000; 1,001-5,000; 5,001-50,000","false","false","false","false","false","false","Matthew Potter","Form (1)","0.02%","12/31/25 4:18 PM CST","Record Merge"
"page","page","string","Page where leader signed up (on Pray.com or in app)","discontinued","true","","false","false","false","false","false","false","Unknown user","Sales view (5)","0.01%","",""
"Pray Source","pray_source","enumeration","","discontinued","true","Conference; Dunham referral (Dunham); Facebook; Form; Instagram; Lead list; LinkedIn; NRB; Other; Pastor Retreat; Personal lead; PushPay; Referral; SBC 2024","false","false","false","false","false","false","Andrea Laurent","Form (11); Inbounddb lists (1); Automation platform flow (5); Report (8); Sales view (5)","4.22%","12/31/25 4:21 PM CST","Record Merge"
"Segmentation","segmentation","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Report (1); Sales view (22)","20.41%","1/26/26 10:51 AM CST","Record Merge"
"Source","source","string","","discontinued","true","","false","false","false","false","false","false","Michael Lynn","Sales view (6)","1.54%","12/31/25 4:20 PM CST","Record Merge"
"Streak","streak","string","","discontinued","true","","false","false","false","false","false","false","Matthew Potter","Sales view (1)","1.65%","1/6/25 1:45 PM CST","Record Merge"
"Streaking","streaking","string","Has the person streaked in the last month","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","Sales view (1)","2.23%","12/31/25 4:18 PM CST","Record Merge"
"Subscribed","subscribed","string","Has the contact subscribed?","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","Sales view (5)","6.43%","12/31/25 4:20 PM CST","Record Merge"
"Tell us more about your interest in Pray.com for Organizations","tell_us_more_about_your_interest_in_pray_com_for_organizations","string","","discontinued","true","","false","false","false","false","false","false","Matthew Potter","Form (6); Report (5)","1.3%","12/31/25 4:20 PM CST","Record Merge"
"What is the type of Ministry you want to grow?","what_is_the_type_of_ministry_you_want_to_grow","string","Lead Ad Properties","discontinued","true","","false","false","false","false","false","false","Unknown user","Sales view (1)","0.01%","1/15/25 2:40 AM CST","Forms"
"What is the type of Ministry you want to grow? (creator type) (old)","what_is_the_type_of_ministry_you_want_to_grow___creator_type_","enumeration","This property connects the question “What type of Ministry do you want to grow?” on forms to the “creator type” property on companies.","discontinued","true","Church and digital ministry (Digital Ministry Attached to a Church) [HIDDEN]; Church only (National/Global Church); Digital Ministry (Digital Ministry/Tech-Based Community); Humanitarian Organization (Humanitarian & Mission-Based Organizations); Podcaster (Faith-Based Show/Podcast); Other; Christian Authors/Speakers [HIDDEN]; Christian Preachers and Pastors [HIDDEN]","false","false","false","false","false","false","Nay Luchetti","Form (3); Sales view (1)","0.12%","12/31/25 4:20 PM CST","Record Merge"
"What's your role in this Ministry? (old)","what_s_your_role_in_this_ministry_","enumeration","Dropdown property created to collect the ""How this contact is connected to the ministry."" answer on website forms","discontinued","true","I’m the ministry leader; I work directly with the Ministry in which I want to grow; I work at the agency that supports this Ministry (I work on a agency that represents a Ministry or Leader); I work at the local church that supports this Ministry; I work at the digital Ministry that supports this leader; I am part of a Ministry or Leader staff; I am a Pastor or Preacher; I am a Content Creator or Ministry Leader","false","false","false","false","false","false","Nay Luchetti","Form (4)","0.23%","12/31/25 4:20 PM CST","Record Merge"
"What's your role in this Ministry*?","whats_your_role_in_this_ministry","string","Lead Ad Properties","discontinued","true","","false","false","false","false","false","false","Unknown user","","0.01%","1/15/25 2:40 AM CST","Forms"
"Which channels does your ministry use to share its message? (Linkedin) (old)","which_channels_does_your_ministry_use_to_share_its_message___linkedin_","enumeration","Lead Ad Properties","discontinued","true","Paid TV or Radio Broadcast; Paid Digital Streaming (e.g., Roku, YouTube Ads); Podcasting; On multiple outlets; Others; None Yet (None yet)","false","false","false","false","false","false","Nay Luchetti","Form (2); Sales view (14)","0.02%","6/3/25 6:06 PM CDT","Record Merge"
"Who invited you?","who_invited_you_","string","","discontinued","true","","false","false","false","false","false","false","Unknown user","Form (3)","0.06%","12/31/25 4:19 PM CST","Record Merge"
"Why this MQL hasn’t become a SQL? (BANT)","why_this_mql_hasn_t_became_a_sql___bant_","enumeration","Select the BANT (Budget, Authority, Need, Timing) item that was missed for this MQL to continue their buyer journey.","discontinued","true","Has no Budget - Not on target; Has no Authority - Wrong Buyer role; Has no Need - Lack of commercial interest; Has no Urgency - Bad timing; Other","false","false","false","false","false","false","Nay Luchetti","Properties v3 card (1)","0.01%","1/3/25 9:55 AM CST","CRM UI"
"Why this SQL hasn’t become an opportunity (BANT)","why_this_sql_hasn_t_become_an_opportunity__bant_","enumeration","Select the BANT (Budget, Authority, Need, Timing) item that was missed for this SQL to continue their buyer journey.","discontinued","true","Has no Budget - Not on target; Has no Authority - Wrong Buyer role; Has no Need - Lack of commercial interest; Has no Urgency - Bad timing; Other","false","false","false","false","false","false","Nay Luchetti","Properties v3 card (1)","0%","",""
"Will you be able to join us for dinner at Ruth's Chris Steakhouse following the round at 6:30pm?","will_you_be_able_to_join_us_for_dinner_at_ruth_s_chris_steakhouse_following_the_round_at_6_30pm_","enumeration","","discontinued","true","Yes; No","false","false","false","false","false","false","Greg Wilhelm","Form (1)","0.02%","5/23/24 7:52 AM CDT","Forms"
"Will you need a rental set of golf clubs for your round?","will_you_need_a_rental_set_of_golf_clubs_for_your_round_","enumeration","Yes / No","discontinued","true","Yes (Rental clubs?); No, I'll have my own clubs.","false","false","false","false","false","false","Greg Wilhelm","Form (1)","0.02%","5/23/24 7:52 AM CDT","Forms"
"Enrichment opt out","hs_contact_enrichment_opt_out","bool","","emailinformation","false","Yes (true); No (false)","true","true","false","false","false","true","HubSpot","","0%","1/19/26 12:37 PM CST","Data Enrichment"
"Enrichment opt out timestamp","hs_contact_enrichment_opt_out_timestamp","datetime","Timestamp of when the contact opted out of being included in the HubSpot Enrichment database","emailinformation","false","","true","true","false","false","false","true","HubSpot","","0%","1/19/26 12:37 PM CST","Data Enrichment"
"Email Confirmed","hs_content_membership_email_confirmed","bool","Email Confirmation status of user of Content Membership","emailinformation","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","","0%","",""
"Domain to which registration email was sent","hs_content_membership_registration_domain_sent_to","string","Domain to which the registration invitation email for Content Membership was sent to","emailinformation","false","","true","true","false","false","false","true","HubSpot","Sales view (16)","0%","",""
"Invalid email address","hs_email_bad_address","bool","The email address associated with this contact is invalid.","emailinformation","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","Inbounddb lists (2); Automation platform flow (1); Sales view (8)","0.05%","1/30/25 8:02 AM CST","Email Activity"
"Marketing emails bounced","hs_email_bounce","number","The number of marketing emails that bounced for the current email address. This is automatically set by HubSpot.","emailinformation","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (2); Dataset (3); Sales view (1)","1.45%","1/29/26 2:37 PM CST","Email Activity"
"Email address quarantine reason","hs_email_customer_quarantined_reason","enumeration","The reason why the email address has been quarantined.","emailinformation","false","Suspension Remediation (SUSPENSION_REMEDIATION) [READ-ONLY]; Blocklist Remediation (BLOCKLIST_REMEDIATION) [READ-ONLY]; Trust & Safety Remediation (TRUST_SAFETY_REMEDIATION) [READ-ONLY]","false","true","false","false","false","true","HubSpot","","0%","",""
"Marketing emails delivered","hs_email_delivered","number","The number of marketing emails delivered for the current email address. This is automatically set by HubSpot.","emailinformation","false","","true","true","false","false","false","true","HubSpot","Dataset (3); Sales view (18); Properties v3 card (1)","18.79%","1/29/26 5:53 PM CST","Email Activity"
"Email hard bounce reason","hs_email_hard_bounce_reason_enum","enumeration","The issue that caused a contact to hard bounce from your emails. If this is an error or a temporary issue, you can unbounce this contact from the contact record.","emailinformation","false","Content (CONTENT) [READ-ONLY]; Mailbox full (MAILBOX_FULL) [READ-ONLY]; Other (OTHER) [READ-ONLY]; Policy (POLICY) [READ-ONLY]; Spam (SPAM) [READ-ONLY]; Unknown user (UNKNOWN_USER) [READ-ONLY]","true","true","false","false","false","true","HubSpot","Inbounddb lists (4); Automation platform flow (1)","5.2%","1/29/26 2:37 PM CST","Email Activity"
"Unsubscribed from all email","hs_email_optout","bool","Indicates that the current email address has opted out of all email.","emailinformation","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (1); Sales view (16)","1.85%","1/28/26 3:31 PM CST","Email Activity"
"Opted out of email: Marketing Information","hs_email_optout_12060083","enumeration","Indicates that the current email address has opted out of this email type.","emailinformation","false","No (false); Yes (true)","true","true","false","false","false","true","HubSpot","Inbounddb lists (2); Sales view (3)","10.82%","1/29/26 2:42 PM CST","Workflow"
"Opted out of email: PRAY Team test","hs_email_optout_280316181","enumeration","Indicates that the current email address has opted out of this email type.","emailinformation","false","Yes (true); No (false)","true","true","false","false","false","true","HubSpot","","1.86%","1/28/26 3:31 PM CST","Email Activity"
"Opted out of email: One to One","hs_email_optout_2950850","enumeration","Indicates that the current email address has opted out of this email type.","emailinformation","false","No (false); Yes (true)","true","true","false","false","false","true","HubSpot","","1.86%","1/28/26 3:31 PM CST","Email Activity"
"Opted out of email: Customer Service Communication","hs_email_optout_606083836","enumeration","Indicates that the current email address has opted out of this email type.","emailinformation","false","Yes (true); No (false)","true","true","false","false","false","true","HubSpot","","1.87%","1/28/26 3:31 PM CST","Email Activity"
"Email Address Quarantined","hs_email_quarantined","bool","Indicates that the current email address has been quarantined for anti-abuse reasons and any marketing email sends to it will be blocked. This is automatically set by HubSpot.","emailinformation","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","Inbounddb lists (2)","0.27%","12/31/25 4:20 PM CST","Record Merge"
"Email address automated quarantine reason","hs_email_quarantined_reason","enumeration","The automated reason why the email address has been quarantined.","emailinformation","false","Suspicious List Import (ON_LIST_IMPORT) [READ-ONLY]; High Hard Bounce Rate (HIGH_HARD_BOUNCE_RATE) [READ-ONLY]; Multiple Cancelled Campaigns (MULTIPLE_CANCELLED_CAMPAIGNS) [READ-ONLY]; Suspicious Form Activity (FORM_ABUSE) [READ-ONLY]; Recipient Complaint (RECIPIENT_COMPLAINT) [READ-ONLY]; Suspension Remediation (SUSPENSION_REMEDIATION) [READ-ONLY]; Blocklist Remediation (BLOCKLIST_REMEDIATION) [READ-ONLY]; Trust & Safety Remediation (TRUST_SAFETY_REMEDIATION) [READ-ONLY]; Other (OTHER) [READ-ONLY]; Undeliverable Email Address (UNDELIVERABLE_ADDRESS) [READ-ONLY]; Microsoft Undeliverable - Microsoft reports that address is inactive (MICROSOFT_UNDELIVERABLE)","true","true","false","false","false","true","HubSpot","Inbounddb lists (1)","0.27%","12/31/25 4:20 PM CST","Record Merge"
"Marketing email confirmation status","hs_emailconfirmationstatus","enumeration","The status of a contact's eligibility to receive marketing email. This is automatically set by HubSpot.","emailinformation","false","Confirmed; Confirmation Pending; Confirmation Email Sent; User clicked confirmation; HubSpot Rep. marked confirmed; Customer marked confirmed; Confirmed from previous behavior; Confirmed due to form","true","true","false","false","false","true","HubSpot","Sales view (8); Properties v3 card (1)","0%","",""
"Enriched Email Bounce Detected (Deprecated)","hs_enriched_email_bounce_detected","bool","Bounce Detected attribute is no longer being populated/updated after 10/31/2025. In order to receive signals about an email address becoming undeliverable or no longer valid for the contact, please use Intent Signals.","emailinformation","false","Yes (true); No (false)","false","true","false","false","false","true","HubSpot","Inbounddb lists (1)","9.19%","1/26/26 10:51 AM CST","Record Merge"
"Has been enriched","hs_is_enriched","bool","Indicates whether this object has ever had enriched properties written to it.","emailinformation","false","Yes (true); No (false)","true","true","false","false","false","true","HubSpot","","9.16%","1/29/26 4:11 PM CST","Data Enrichment"
"Legal basis for processing contact's data","hs_legal_basis","enumeration","Legal basis for processing contact's data; 'Not applicable' will exempt the contact from GDPR protections","emailinformation","false","Legitimate interest - prospect/lead (Legitimate interest – prospect/lead) [READ-ONLY]; Legitimate interest - existing customer (Legitimate interest – existing customer) [READ-ONLY]; Legitimate interest - other [READ-ONLY]; Performance of a contract [READ-ONLY]; Freely given consent from contact [READ-ONLY]; Not applicable [READ-ONLY]","false","true","false","false","false","true","HubSpot","Sales view (16)","0.91%","1/28/26 12:32 PM CST","Forms"
"Marketing contact status source name","hs_marketable_reason_id","string","The ID of the activity that set the contact as a marketing contact","emailinformation","false","","true","true","false","false","false","true","HubSpot","Report (1)","36.58%","1/29/26 2:41 PM CST","Workflow"
"Marketing contact status","hs_marketable_status","enumeration","The marketing status of a contact","emailinformation","false","Marketing contact (true); Non-marketing contact (false)","true","true","false","false","false","true","HubSpot","Inbounddb lists (7); Report (13); Dataset (3); Sales view (24); Properties v3 card (1)","100%","1/29/26 2:18 PM CST","Import"
"Marketing contact until next update","hs_marketable_until_renewal","enumeration","Specifies if this contact will be set as non-marketing on renewal","emailinformation","false","Yes (true); -- (false)","true","true","false","false","false","true","HubSpot","Sales view (8)","100%","1/29/26 2:41 PM CST","Workflow"
"Quarantined Emails","hs_quarantined_emails","string","Lists all emails associated with this contact that have been quarantined, with a source and reason.","emailinformation","false","","true","true","false","false","false","true","HubSpot","Sales view (8)","0.28%","12/31/25 4:20 PM CST","Record Merge"
"AI-Originated Contact","ai_originated_contact","enumeration","This flag shows whether this contact came from our AI-powered outreach system on Clay.","internal_/_ops","true","Yes (true); No (false)","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (3); Automation platform flow (1); Sales view (1)","1.16%","1/26/26 9:53 AM CST","Record Merge"
"Intent Signals active","hs_intent_signals_enabled","bool","Indicates whether intent signal tracking is currently active for this record","internal_/_ops","false","Yes (true); No (false)","true","false","false","false","false","true","HubSpot","Sales view (8)","0%","",""
"Merged Contact IDs","hs_merged_object_ids","enumeration","The list of Contact record IDs that have been merged into this Contact. This value is set automatically by HubSpot.","internal_/_ops","false","","true","true","false","false","false","true","HubSpot","","4.21%","1/26/26 10:51 AM CST","CRM UI"
"Updated by user ID","hs_updated_by_user_id","number","The user who last updated this record. This value is set automatically by HubSpot.","internal_/_ops","false","","true","true","false","true","false","true","HubSpot","","94.07%","1/29/26 2:17 PM CST","Import"
"Is ICP?","is_icp_","number","","internal_/_ops","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dataset (7)","45.76%","1/28/26 12:46 PM CST","Workflow"
"Is MQL?","is_mql_","number","","internal_/_ops","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (2); Dataset (7)","78.1%","1/26/26 10:51 AM CST","Record Merge"
"Is SQL?","is_sql_","number","","internal_/_ops","false","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Dataset (7)","20.49%","1/29/26 10:45 AM CST","Workflow"
"Leader Names associaed to all associated companies","leader_names_associaed_to_all_associated_companies","string","A workflow duplicates this data from the ""associated leader name"" field on linked companies.","internal_/_ops","false","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (1); Flow action (1); Sales view (16)","1.99%","1/29/26 12:31 PM CST","Workflow"
"Next Steps (AI)","next_steps__ai_","string","From Avoma","internal_/_ops","false","","false","false","false","false","false","false","Andrea Laurent","Sales view (3)","0%","",""
"Contact Full Name","contact_full_name","string","Concatenate([properties.firstname], "" "", [properties.lastname])","key-fields","false","","true","false","true","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (5); Email (1); Report (4); Dataset (6); Sales view (16); Properties list card (1); Properties v3 card (3)","94.47%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Email","email","string","A contact's email address","key-fields","true","","false","true","false","false","false","true","HubSpot","Form (137); Rollup property (7); Inbounddb lists (4); Automation platform flow (13); Object requirement (1); Flow action (2); Email (2); Report (13); Integration (1); Data sync mapping (1); Dataset (15); Sales view (105); Association table card (1); Properties list card (1); Properties v3 card (5)","95.21%","1/29/26 11:40 AM CST","Sales Extension"
"First Name","firstname","string","A contact's first name","key-fields","true","","false","true","false","false","false","true","HubSpot","Form (122); Calculated property (1); Inbounddb lists (2); Automation platform flow (8); Object requirement (1); Email (102); Report (4); Integration (1); Data sync mapping (1); Dataset (8); Sales view (27); Properties v3 card (2)","96.08%","1/29/26 11:52 AM CST","Social"
