"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Industry","industry","enumeration","The type of business the company performs. By default, this property has approximately 150 pre-defined options to select from. While these options cannot be deleted, you can add new custom options to meet your needs.","firmographics","true","Accounting (ACCOUNTING) [READ-ONLY]; Airlines/Aviation (AIRLINES_AVIATION) [READ-ONLY]; Alternative Dispute Resolution (ALTERNATIVE_DISPUTE_RESOLUTION) [READ-ONLY]; Alternative Medicine (ALTERNATIVE_MEDICINE) [READ-ONLY]; Animation (ANIMATION) [READ-ONLY]; Apparel & Fashion (APPAREL_FASHION) [READ-ONLY]; Architecture & Planning (ARCHITECTURE_PLANNING) [READ-ONLY]; Arts and Crafts (ARTS_AND_CRAFTS) [READ-ONLY]; Automotive (AUTOMOTIVE) [READ-ONLY]; Aviation & Aerospace (AVIATION_AEROSPACE) [READ-ONLY]; Banking (BANKING) [READ-ONLY]; Biotechnology (BIOTECHNOLOGY) [READ-ONLY]; Broadcast Media (BROADCAST_MEDIA) [READ-ONLY]; Building Materials (BUILDING_MATERIALS) [READ-ONLY]; Business Supplies and Equipment (BUSINESS_SUPPLIES_AND_EQUIPMENT) [READ-ONLY]; Capital Markets (CAPITAL_MARKETS) [READ-ONLY]; Chemicals (CHEMICALS) [READ-ONLY]; Civic & Social Organization (CIVIC_SOCIAL_ORGANIZATION) [READ-ONLY]; Civil Engineering (CIVIL_ENGINEERING) [READ-ONLY]; Commercial Real Estate (COMMERCIAL_REAL_ESTATE) [READ-ONLY]; Computer & Network Security (COMPUTER_NETWORK_SECURITY) [READ-ONLY]; Computer Games (COMPUTER_GAMES) [READ-ONLY]; Computer Hardware (COMPUTER_HARDWARE) [READ-ONLY]; Computer Networking (COMPUTER_NETWORKING) [READ-ONLY]; Computer Software (COMPUTER_SOFTWARE) [READ-ONLY]; Internet (INTERNET) [READ-ONLY]; Construction (CONSTRUCTION) [READ-ONLY]; Consumer Electronics (CONSUMER_ELECTRONICS) [READ-ONLY]; Consumer Goods (CONSUMER_GOODS) [READ-ONLY]; Consumer Services (CONSUMER_SERVICES) [READ-ONLY]; Cosmetics (COSMETICS) [READ-ONLY]; Dairy (DAIRY) [READ-ONLY]; Defense & Space (DEFENSE_SPACE) [READ-ONLY]; Design (DESIGN) [READ-ONLY]; Education Management (EDUCATION_MANAGEMENT) [READ-ONLY]; E-Learning (E_LEARNING) [READ-ONLY]; Electrical/Electronic Manufacturing (ELECTRICAL_ELECTRONIC_MANUFACTURING) [READ-ONLY]; Entertainment (ENTERTAINMENT) [READ-ONLY]; Environmental Services (ENVIRONMENTAL_SERVICES) [READ-ONLY]; Events Services (EVENTS_SERVICES) [READ-ONLY]; Executive Office (EXECUTIVE_OFFICE) [READ-ONLY]; Facilities Services (FACILITIES_SERVICES) [READ-ONLY]; Farming (FARMING) [READ-ONLY]; Financial Services (FINANCIAL_SERVICES) [READ-ONLY]; Fine Art (FINE_ART) [READ-ONLY]; Fishery (FISHERY) [READ-ONLY]; Food & Beverages (FOOD_BEVERAGES) [READ-ONLY]; Food Production (FOOD_PRODUCTION) [READ-ONLY]; Fund-Raising (FUND_RAISING) [READ-ONLY]; Furniture (FURNITURE) [READ-ONLY]; Gambling & Casinos (GAMBLING_CASINOS) [READ-ONLY]; Glass, Ceramics & Concrete (GLASS_CERAMICS_CONCRETE) [READ-ONLY]; Government Administration (GOVERNMENT_ADMINISTRATION) [READ-ONLY]; Government Relations (GOVERNMENT_RELATIONS) [READ-ONLY]; Graphic Design (GRAPHIC_DESIGN) [READ-ONLY]; Health, Wellness and Fitness (HEALTH_WELLNESS_AND_FITNESS) [READ-ONLY]; Higher Education (HIGHER_EDUCATION) [READ-ONLY]; Hospital & Health Care (HOSPITAL_HEALTH_CARE) [READ-ONLY]; Hospitality (HOSPITALITY) [READ-ONLY]; Human Resources (HUMAN_RESOURCES) [READ-ONLY]; Import and Export (IMPORT_AND_EXPORT) [READ-ONLY]; Individual & Family Services (INDIVIDUAL_FAMILY_SERVICES) [READ-ONLY]; Industrial Automation (INDUSTRIAL_AUTOMATION) [READ-ONLY]; Information Services (INFORMATION_SERVICES) [READ-ONLY]; Information Technology and Services (INFORMATION_TECHNOLOGY_AND_SERVICES) [READ-ONLY]; Insurance (INSURANCE) [READ-ONLY]; International Affairs (INTERNATIONAL_AFFAIRS) [READ-ONLY]; International Trade and Development (INTERNATIONAL_TRADE_AND_DEVELOPMENT) [READ-ONLY]; Investment Banking (INVESTMENT_BANKING) [READ-ONLY]; Investment Management (INVESTMENT_MANAGEMENT) [READ-ONLY]; Judiciary (JUDICIARY) [READ-ONLY]; Law Enforcement (LAW_ENFORCEMENT) [READ-ONLY]; Law Practice (LAW_PRACTICE) [READ-ONLY]; Legal Services (LEGAL_SERVICES) [READ-ONLY]; Legislative Office (LEGISLATIVE_OFFICE) [READ-ONLY]; Leisure, Travel & Tourism (LEISURE_TRAVEL_TOURISM) [READ-ONLY]; Libraries (LIBRARIES) [READ-ONLY]; Logistics and Supply Chain (LOGISTICS_AND_SUPPLY_CHAIN) [READ-ONLY]; Luxury Goods & Jewelry (LUXURY_GOODS_JEWELRY) [READ-ONLY]; Machinery (MACHINERY) [READ-ONLY]; Management Consulting (MANAGEMENT_CONSULTING) [READ-ONLY]; Maritime (MARITIME) [READ-ONLY]; Market Research (MARKET_RESEARCH) [READ-ONLY]; Marketing and Advertising (MARKETING_AND_ADVERTISING) [READ-ONLY]; Mechanical or Industrial Engineering (MECHANICAL_OR_INDUSTRIAL_ENGINEERING) [READ-ONLY]; Media Production (MEDIA_PRODUCTION) [READ-ONLY]; Medical Devices (MEDICAL_DEVICES) [READ-ONLY]; Medical Practice (MEDICAL_PRACTICE) [READ-ONLY]; Mental Health Care (MENTAL_HEALTH_CARE) [READ-ONLY]; Military (MILITARY) [READ-ONLY]; Mining & Metals (MINING_METALS) [READ-ONLY]; Motion Pictures and Film (MOTION_PICTURES_AND_FILM) [READ-ONLY]; Museums and Institutions (MUSEUMS_AND_INSTITUTIONS) [READ-ONLY]; Music (MUSIC) [READ-ONLY]; Nanotechnology (NANOTECHNOLOGY) [READ-ONLY]; Newspapers (NEWSPAPERS) [READ-ONLY]; Non-Profit Organization Management (NON_PROFIT_ORGANIZATION_MANAGEMENT) [READ-ONLY]; Oil & Energy (OIL_ENERGY) [READ-ONLY]; Online Media (ONLINE_MEDIA) [READ-ONLY]; Outsourcing/Offshoring (OUTSOURCING_OFFSHORING) [READ-ONLY]; Package/Freight Delivery (PACKAGE_FREIGHT_DELIVERY) [READ-ONLY]; Packaging and Containers (PACKAGING_AND_CONTAINERS) [READ-ONLY]; Paper & Forest Products (PAPER_FOREST_PRODUCTS) [READ-ONLY]; Performing Arts (PERFORMING_ARTS) [READ-ONLY]; Pharmaceuticals (PHARMACEUTICALS) [READ-ONLY]; Philanthropy (PHILANTHROPY) [READ-ONLY]; Photography (PHOTOGRAPHY) [READ-ONLY]; Plastics (PLASTICS) [READ-ONLY]; Political Organization (POLITICAL_ORGANIZATION) [READ-ONLY]; Primary/Secondary Education (PRIMARY_SECONDARY_EDUCATION) [READ-ONLY]; Printing (PRINTING) [READ-ONLY]; Professional Training & Coaching (PROFESSIONAL_TRAINING_COACHING) [READ-ONLY]; Program Development (PROGRAM_DEVELOPMENT) [READ-ONLY]; Public Policy (PUBLIC_POLICY) [READ-ONLY]; Public Relations and Communications (PUBLIC_RELATIONS_AND_COMMUNICATIONS) [READ-ONLY]; Public Safety (PUBLIC_SAFETY) [READ-ONLY]; Publishing (PUBLISHING) [READ-ONLY]; Railroad Manufacture (RAILROAD_MANUFACTURE) [READ-ONLY]; Ranching (RANCHING) [READ-ONLY]; Real Estate (REAL_ESTATE) [READ-ONLY]; Recreational Facilities and Services (RECREATIONAL_FACILITIES_AND_SERVICES) [READ-ONLY]; Religious Institutions (RELIGIOUS_INSTITUTIONS) [READ-ONLY]; Renewables & Environment (RENEWABLES_ENVIRONMENT) [READ-ONLY]; Research (RESEARCH) [READ-ONLY]; Restaurants (RESTAURANTS) [READ-ONLY]; Retail (RETAIL) [READ-ONLY]; Security and Investigations (SECURITY_AND_INVESTIGATIONS) [READ-ONLY]; Semiconductors (SEMICONDUCTORS) [READ-ONLY]; Shipbuilding (SHIPBUILDING) [READ-ONLY]; Sporting Goods (SPORTING_GOODS) [READ-ONLY]; Sports (SPORTS) [READ-ONLY]; Staffing and Recruiting (STAFFING_AND_RECRUITING) [READ-ONLY]; Supermarkets (SUPERMARKETS) [READ-ONLY]; Telecommunications (TELECOMMUNICATIONS) [READ-ONLY]; Textiles (TEXTILES) [READ-ONLY]; Think Tanks (THINK_TANKS) [READ-ONLY]; Tobacco (TOBACCO) [READ-ONLY]; Translation and Localization (TRANSLATION_AND_LOCALIZATION) [READ-ONLY]; Transportation/Trucking/Railroad (TRANSPORTATION_TRUCKING_RAILROAD) [READ-ONLY]; Utilities (UTILITIES) [READ-ONLY]; Venture Capital & Private Equity (VENTURE_CAPITAL_PRIVATE_EQUITY) [READ-ONLY]; Veterinary (VETERINARY) [READ-ONLY]; Warehousing (WAREHOUSING) [READ-ONLY]; Wholesale (WHOLESALE) [READ-ONLY]; Wine and Spirits (WINE_AND_SPIRITS) [READ-ONLY]; Wireless (WIRELESS) [READ-ONLY]; Writing and Editing (WRITING_AND_EDITING) [READ-ONLY]; Organizations; Business Services; Education; Government; Manufacturing; Media & Internet; Software; Law Firms & Legal Services; Hospitals & Physicians Clinics","false","false","false","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (1); Report (4); Sales view (35); Properties list card (1); Properties v3 card (4)","67.36%","1/29/26 4:04 PM CST","Data Enrichment"
"Instagram Page Link","instagram_page_link","string","","firmographics","true","","false","false","false","false","false","false","Declan Watts","Report (6); Dataset (1); Sales view (3); Dependent conditional field (1); Properties list card (2); Properties v3 card (3)","10.83%","1/29/26 9:32 AM CST","Record Merge"
"Lead Pastor Name","lead_pastor_name","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Properties list card (1)","0%","",""
"Leader Name","leader_name","string","","firmographics","true","","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (3); Flow action (2); Report (1); Sales view (8); Dependent conditional field (1); Properties list card (1); Properties v3 card (1); Controlling pipeline stage field (1)","8.83%","1/29/26 11:00 AM CST","Workflow"
"Number of locations","local_church_number_of_locations","number","The total number of locations that the church has.","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (1); Report (3); Sales view (11); Properties list card (2); Properties v3 card (3); Mh score configuration (3)","1.99%","1/28/26 9:25 AM CST","Record Merge"
"Ministry Owner","ministry_owner","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (3); Properties list card (1); Properties v3 card (2)","0.42%","1/26/26 11:10 AM CST","Record Merge"
"Podcast Host Name","podcast_host_name","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (2); Properties v3 card (1)","0.14%","1/27/26 9:52 AM CST","Integration"
"Podcast Link","podcast_link","string","","firmographics","true","","false","false","false","false","false","false","Declan Watts","Report (2); Sales view (12); Dependent conditional field (1); Properties list card (2); Properties v3 card (3); Mh score configuration (2)","5%","1/29/26 9:32 AM CST","Record Merge"
"Podcast Name","podcast_name","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (11); Properties list card (2); Properties v3 card (1)","0.37%","1/27/26 9:52 AM CST","Integration"
"Total Money Raised","total_money_raised","string","The total amount of money raised by the company. Powered by HubSpot Insights.","firmographics","false","","false","true","false","false","false","true","HubSpot","","6.37%","1/28/26 10:08 PM CST","Data Enrichment"
"Youtube Channel Link","youtube_channel_link","string","","firmographics","true","","false","false","false","false","false","false","Declan Watts","Report (2); Sales view (1); Dependent conditional field (1); Properties list card (2); Properties v3 card (3)","9.82%","1/29/26 9:32 AM CST","Record Merge"
"Ad Spent - Last 6 months","ad_spent__last_6_months","number","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (11); Properties list card (2); Properties v3 card (2); Mh score configuration (2)","0.11%","1/27/26 9:59 AM CST","Integration"
"Agency","agency","enumeration","","growth_signals","true","Ambassador Agency; Apex Media Partners; Dunham+Co (Dunham); Eaglecom Marketing; Epic, Inc.; FrontGate Media; Genesis Radio Productions; Infinite Media; Infinity Concepts; NextAfter; Premier Media; Premier Media Firm; See.Spark.Go; Other","false","false","false","false","false","false","Andrea Laurent","Inbounddb lists (1); Sales view (8); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/26/26 11:10 AM CST","Record Merge"
"Analytics tools in use","analytics_tools_in_use","string","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/27/26 9:59 AM CST","Integration"
"Distribution Channel Types","broadcast_channel_types","string","Types of distribution platforms this organization uses. Examples: Streaming Platform, Radio Station, Satellite Radio, TV Network, Podcast Host. Enter as a comma-separated list.","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (2); Sales view (12); Properties list card (2); Properties v3 card (1); Mh score configuration (1)","0.68%","1/27/26 9:59 AM CST","Integration"
"Broadcast Channel Names","broadcast_channels","string"," Specific channel names where this organization distributes content. Examples: YouTube, KTBN, SiriusXM, Daystar, TBN. Enter as comma-separated list.","growth_signals","false","","false","false","false","false","false","false","Nay Luchetti","Sales view (12); Properties list card (2); Properties v3 card (2)","0.75%","1/27/26 9:59 AM CST","Integration"
"Church Size","church_size","enumeration","","growth_signals","true","0–199; 200–399; 400–1,099; 1,100+","false","false","false","false","false","false","Nay Luchetti","Form (1); Rollup property (1); Automation platform flow (5); Sales view (8); Properties list card (2); Properties v3 card (2); Mh score configuration (2)","0.19%","1/26/26 1:58 PM CST","Record Merge"
"CMS tools in use","cms_tools_in_use","string","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/27/26 9:52 AM CST","Integration"
"Competitive Solutions in Use","competitive_solutions_in_use","string","List the competitor platforms or products this organization is currently using. Used for qualification, segmentation, and competitor-displacement strategies.","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (11); Properties list card (2); Properties v3 card (2); Mh score configuration (1)","0.35%","1/27/26 9:59 AM CST","Integration"
"Content Production Volume","content_production_volume","enumeration","","growth_signals","true","Daily content (radio show, daily podcast, daily devotional); Weekly content (weekly podcast, weekly video series); Monthly or occasional content (monthly show, event-based); Planning our content strategy.; Agency/service provider.","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.05%","1/16/26 4:01 PM CST","Import"
"Content reach","content_reach","enumeration","","growth_signals","true","100,000+ monthly listeners/viewers; 25,000-99,999 monthly listeners/viewers; 5,000-24,999 monthly listeners/viewers; Under 5,000 monthly listeners/viewers; Just getting started (pre-launch or early stage); Agency/service provider serving ministries","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0%","",""
"CRM tools in use","crm_tools_in_use","string","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/27/26 9:59 AM CST","Integration"
"Current Media Presence","current_media_presence","enumeration","","growth_signals","true","TV - TBN (Trinity Broadcasting Network); TV - CBN (Christian Broadcasting Network); TV - Daystar Television Network; TV - TCT (Total Christian Television); TV - YTA TV; Radio - K-LOVE (Educational Media Foundation); Radio - AFR (American Family Radio); Radio - Bott Radio Network; Radio - Faith Talk 590 (Salem Media); Radio - WRJZ; Radio - Salem Media Group; Streaming - RightNow Media; Streaming - LiveVoice.io; Streaming - YTA TV (Hybrid); Social Media - YouTube; Social Media - Instagram; Social Media - Spotify; Social Media - Apple Podcasts","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties v3 card (1)","0%","",""
"Distribution Channels","distribution_channels","enumeration","Where is your ministry currently INVESTING to reach people?
Select all PAID distribution channels you're actively using.","growth_signals","true","📡 Christian TV networks (Broadcast TV); 📻 Christian radio networks (Broadcast radio (terrestrial)); 🛰️ Satellite radio (Satellite radio (SiriusXM, etc.)); 📺 YouTube advertising or promoted content (YouTube channel); 🎙️ Podcast hosting/distribution platform (Multiple podcast platforms (Apple, Spotify, etc.)); 🖥️ Streaming TV platforms (Streaming platforms (Roku, Apple TV, etc.)); 📲 Custom mobile app (iOS/Android) (Mobile app); 💻 Church/ministry website with video streaming infrastructure (Website only); 📧 Email marketing platform (Email/Newsletter audience); 📱 We only use free platforms; 🌱 Just getting started (no active distribution) (We’re just getting started)","false","false","false","false","false","false","Nay Luchetti","Form (2); Automation platform flow (1); Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.87%","1/28/26 1:48 PM CST","Data Enrichment"
"Donations Management tools in use","donations_management_tools_in_use","string","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/27/26 9:52 AM CST","Integration"
"Email tools in use","email_tools_in_use","string","","growth_signals","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.19%","1/27/26 9:59 AM CST","Integration"
"Growth Intent","growth_intent","enumeration","","growth_signals","true","Growing our audience/reach; Improving donor engagement & retention; Launching or scaling content (podcast/video); Better tools for our team; Connecting with our community digitally; Not actively looking to grow right now","false","false","false","false","false","false","Nay Luchetti","Sales view (7); Properties list card (2); Properties v3 card (1)","0%","",""
"Instagram Followers Range","instagram_followeres_range","enumeration","","growth_signals","true","0 - 10K; 10K - 50K; 50K - 100K; 100K +","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (2); Report (1); Dataset (3); Sales view (8); Properties list card (2); Properties v3 card (2); Mh score configuration (2)","1.7%","1/28/26 9:25 AM CST","Record Merge"
"Timeline for Solution","timeline_for_solution","enumeration","","growth_signals","true","1-3 months; 3-6 months; 6+ months; Just researching","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (1); Report (1); Sales view (1); Properties list card (2); Properties v3 card (1); Mh score configuration (1)","0.11%","1/26/26 11:10 AM CST","Record Merge"
"TV Listing Link","tv_listing_link","string","","growth_signals","true","","false","false","false","false","false","false","Andrea Laurent","Report (2); Dependent conditional field (1); Properties list card (1); Properties v3 card (1)","1.98%","1/29/26 9:32 AM CST","Record Merge"
